calories,cook,directions,ingredients,name,prep,rating,ready in,url,keyword,veg/nonveg,core
167,,"1. Combine cucumber, watermelon, strawberries, feta cheese, mint, and basil in a bowl; carefully mix to combine. Squeeze lime juice on top. Sprinkle salad with walnuts and garnish with additional mint leaves before serving.","2 mini cucumbers, cut into 1/2-inch pieces, ½ mini watermelon, cut into 1/2-inch pieces, 1 cup fresh strawberries, hulled and quartered, ½ cup crumbled feta cheese, preferably Bulgarian, ½ cup chopped fresh mint, plus more for garnish, 1 tablespoon chopped fresh basil, 1 Persian lime, juiced, ¼ cup chopped toasted walnuts (Optional)",Danforth Salad,10 mins,,10 mins,https://www.allrecipes.com/recipe/272357/danforth-salad/,"['cucumber', 'watermelon', 'strawberry', 'feta', 'cheese', 'mint', 'basil', 'lime', 'walnut']",veg,"['cucumber', 'watermelon', 'strawberry', 'feta', 'cheese', 'mint', 'basil', 'lime', 'walnut']"
361,,"1. Combine peaches, apples, pineapple, and fruit cocktail in a large salad bowl. 2. Mix cream and condensed milk in a bowl. Pour over fruit and mix to coat. 3. Cover and refrigerate before serving, at least 30 minutes.","1 (29 ounce) can canned peaches in syrup, drained and cubed, 5 medium red apples, cored and diced, 1 (20 ounce) can pineapple chunks, drained, 1 (15.25 ounce) can fruit cocktail, drained, 1 pint heavy cream, 1 (14 ounce) can sweetened condensed milk",Easy Mexican Christmas Salad,15 mins,,45 mins,https://www.allrecipes.com/recipe/282748/easy-mexican-christmas-salad/,"['peach', 'syrup', 'apple', 'pineapple', 'cream', 'milk']",veg,"['peach', 'syrup', 'apple', 'pineapple', 'cream', 'milk']"
166,,"1. Mash cream cheese, sugar, and vanilla together with fork until smooth. 2. Top each tortilla with 2 tablespoons of the cream cheese mixture, spreading it into a square all the way to the edges. Arrange strawberries and kiwis in a single layer inside each square. Top with banana slices. Fold up tortillas, pushing in any filling that slides out. Set wraps seam sides down on a plate and press to seal. 3. Freeze for 10 minutes to set. Cut wraps in half on the bias.","½ (8 ounce) package reduced-fat cream cheese, 2 teaspoons white sugar, 4 drops vanilla extract, 3 (8 inch) whole wheat tortillas, 10 strawberries, thinly sliced, or more to taste, 3 kiwis, thinly sliced, 2 bananas, thinly sliced",Cheesecake Fruit Wraps,15 mins,,25 mins,https://www.allrecipes.com/recipe/272286/cheesecake-fruit-wraps/,"['cream', 'cheese', 'sugar', 'vanilla', 'wheat', 'strawberry', 'kiwi', 'banana']",veg,"['cream', 'cheese', 'sugar', 'vanilla', 'wheat', 'strawberry', 'kiwi', 'banana']"
265,5 mins,"1. Place orange juice, cranberries, and sugar in a 1 1/2-quart pot over medium heat. Cook until sugar dissolves and cranberries start to pop, about 5 minutes. 2. Remove from heat and stir in orange gelatin. Let cool to room temperature, at least 20 minutes. Stir in bananas, apple, celery, and walnuts. Refrigerate until set, 4 hours to overnight.","2 cups orange juice, 1 (12 ounce) package fresh cranberries, 1 cup white sugar, 1 (3 ounce) package orange-flavored gelatin (such as Jell-O®), 2 bananas, diced, 1 Granny Smith apple, diced, 2 stalks celery, finely chopped, ½ cup chopped walnuts",Fresh Cranberry Salad with Celery,10 mins,,4 hrs 35 mins,https://www.allrecipes.com/recipe/268156/fresh-cranberry-salad-with-celery/,"['orange', 'cranberry', 'sugar', 'banana', 'apple', 'celery', 'walnut']",veg,"['orange', 'cranberry', 'sugar', 'banana', 'apple', 'celery', 'walnut']"
108,,"1. Combine blueberries, raspberries, and blackberries in a bowl. Mix berries gently. Add marshmallows on top or mix in with fruit. Refrigerate until serving.","1 pint blueberries, 6 ounces fresh raspberries, 6 ounces fresh blackberries, ½ cup miniature marshmallows","Patriotic Red, White, and Blue Fruit Salad",5 mins,5.0,5 mins,https://www.allrecipes.com/recipe/265899/patriotic-red-white-and-blue-fruit-salad/,"['blueberry', 'raspberry', 'blackberry', 'marshmallow']",veg,"['blueberry', 'raspberry', 'blackberry', 'marshmallow']"
661,10 mins,"1. Cover a baking sheet with aluminum foil. 2. Cook and stir butter, cashews, 3/4 cup sugar, dried mint, cayenne pepper, cumin, and coriander in a skillet over medium-low heat until sugar has dissolved and cashews are browned, 7 to 10 minutes. 3. Spread cashews over the prepared baking sheet to cool. 4. Place lemon juice and 1/2 cup sugar in a blender. Blend until sugar is dissolved. Add coconut milk and ginger; blend until smooth. 5. Combine watermelon, cantaloupe, kiwi, apple, raisins, and shredded coconut in a large bowl 6. Pour coconut mixture over fruit and gently toss to coat. 7. Sprinkle cooled cashews over fruit salad.","1 tablespoon butter, 1 ½ cups raw cashews, ¾ cup white sugar, 1 tablespoon crushed dried mint, 1 teaspoon cayenne pepper, 1 teaspoon ground cumin, 1 teaspoon ground coriander, 7 lemons, juiced, ½ cup white sugar, or more to taste, ½ (15 ounce) can unsweetened coconut milk, 1 (1 inch) piece fresh ginger, finely chopped, or more to taste, 6 cups watermelon, cut into bite-sized chunks, 3 cups cantaloupe, cut into bite-size pieces, 4 kiwi fruits, sliced, 1 apple, diced, ½ cup raisins, ½ cup shredded coconut",Thai-Inspired Fruit Salad,1 hr,3.0,1 hr 10 mins,https://www.allrecipes.com/recipe/90307/thai-inspired-fruit-salad/,"['butter', 'cashew', 'sugar', 'mint', 'cayenne', 'pepper', 'cumin', 'coriander', 'lemon', 'sugar', 'coconut', 'milk', 'ginger', 'watermelon', 'cantaloupe', 'kiwi', 'apple', 'raisin', 'coconut']",veg,"['butter', 'cashew', 'sugar', 'mint', 'cayenne', 'pepper', 'cumin', 'coriander', 'lemon', 'sugar', 'coconut', 'milk', 'ginger', 'watermelon', 'cantaloupe', 'kiwi', 'apple', 'raisin', 'coconut']"
52,,"1. Core, rinse, and thoroughly dry lettuce. Using a stainless steel knife, cut into bite-sized chunks. 2. Arrange apple slices, grapes, and melon pieces on the lettuce or toss together. Sprinkle pomegranate seeds on top. 3. Stir together Greek yogurt and orange juice concentrate and pour over the fruit salad.","1 head iceberg lettuce, 1 medium red apple, cored and thinly sliced, 1 cup seedless red grapes, halved, 1 galia melon, peeled and cut into chunks, 1 tablespoon pomegranate seeds, 1 cup Greek yogurt, ½ cup orange juice concentrate, thawed",Festive Fruit Salad with Yogurt-Orange Dressing,25 mins,,25 mins,https://www.allrecipes.com/recipe/284354/festive-fruit-salad-with-yogurt-orange-dressing/,"['apple', 'grape', 'pomegranate', 'yogurt', 'orange']",veg,"['apple', 'grape', 'pomegranate', 'yogurt', 'orange']"
286,,"1. Chop cranberries in a food processor. Transfer to a large mixing bowl and combine with sugar. Cover and refrigerate for at least 2 hours, or overnight. 2. Dice apple. Add to cranberry mixture with marshmallows, grapes, pecans, and salt; stir until combined. 3. Keep refrigerated until ready to serve. Gently fold in whipped topping before serving.","1 (12 ounce) package fresh cranberries, ½ cup white sugar, 1 medium tart apple, 3 cups mini marshmallows, ½ cup seedless red grapes, halved, ½ cup pecans, chopped, ¼ teaspoon salt, 1 (8 ounce) container frozen whipped topping, thawed",Cranberry Fluff Salad,15 mins,,2 hrs 15 mins,https://www.allrecipes.com/recipe/284738/cranberry-fluff-salad/,"['cranberry', 'sugar', 'apple', 'marshmallow', 'grape', 'pecan', 'salt']",veg,"['cranberry', 'sugar', 'apple', 'marshmallow', 'grape', 'pecan', 'salt']"
294,15 mins,"1. Combine cranberries, water, and sugar in a saucepan and bring to a boil. Cook until berries are splitting open and tender, about 10 minutes. 2. While cranberries cook, pour cherry-flavored gelatin mix into a casserole dish. 3. Pour cooked cranberry mixture over gelatin in the casserole dish and stir to dissolve and mix evenly. Place in the refrigerator until gelatin is set, about 1 hour. 4. Add pineapple, pears, and pecans. Stir and serve.","3 cups fresh cranberries, 2 cups water, 2 cups white sugar, 1 (6 ounce) package cherry-flavored gelatin (such as Jell-O®), 2 cups crushed pineapple, 2 cups diced pears, 1 cup pecans, or more to taste",Cranberry Salad with Jell-O®,10 mins,,1 hr 25 mins,https://www.allrecipes.com/recipe/268154/cranberry-salad-with-jell-o/,"['cranberry', 'water', 'sugar', 'pineapple', 'pear', 'pecan']",veg,"['cranberry', 'water', 'sugar', 'pineapple', 'pear', 'pecan']"
269,,"1. Set out 8 platters for fruit. Arrange the kiwifruit slices on the outside of the platters. Arrange apple, orange, pineapple, mango, plum, and dragon fruit pieces either by color or personal preference. Place grapefruit slices in the center. Drizzle each platter equally with lemon juice.","6 kiwifruits, peeled and sliced, 6 Granny Smith apples - peeled, cored, and chopped, 6 grapefruit, peeled and cut into bite-sized pieces, 6 oranges, peeled and cut into bite-sized pieces, 6 (8 ounce) cans pineapple chunks, drained, 6 mangos - peeled, seeded, and cubed, 6 large plums, pitted and sliced, 6 dragon fruit, peeled and cubed, 6 ounces lemon juice",Alexander's Tropical Fruit Salad,45 mins,,45 mins,https://www.allrecipes.com/recipe/265897/alexanders-tropical-fruit-salad/,"['apple', 'grapefruit', 'orange', 'pineapple', 'mango', 'plum', 'lemon']",veg,"['apple', 'grapefruit', 'orange', 'pineapple', 'mango', 'plum', 'lemon']"
141,,"1. Combine lettuce, oranges, Gorgonzola cheese, and figs in a large bowl. Drizzle dressing over salad and toss to coat.","2 heads romaine lettuce, chopped, 2 oranges - peeled, pith removed, and cut into segments, ½ cup crumbled Gorgonzola cheese, 2 fresh figs, cut into 1-inch cubes, ¼ cup vinaigrette dressing, or to taste","Orange, Fig, and Gorgonzola Salad",15 mins,4.5,15 mins,https://www.allrecipes.com/recipe/234219/orange-fig-and-gorgonzola-salad/,"['orange', 'cheese', 'fig']",veg,"['orange', 'cheese', 'fig']"
45,10 mins,"1. Bring water to a boil in a small saucepan. Mix tea, ginger, and lime together in a small cup. Pour into the boiling water; simmer for 5 minutes. Strain the water, discarding solids. Stir in sugar until dissolved. Set aside to cool. 2. Combine papaya, mango, cantaloupe, pineapple, and star fruit in a serving bowl. Pour flavored water over the fruit. Refrigerate until chilled through, 30 minutes to 1 hour.","2 cups water, or to taste, 1 teaspoon jasmine tea, 1 teaspoon grated fresh ginger root, 1 (2-inch) strip lime zest, 2 teaspoons white sugar, 1 papaya - peeled, seeded, and cut into small pieces, 1 mango - peeled, pitted, and cut into small cubes, ½ small cantaloupe - peeled, seeded, and cubed, ½ small fresh pineapple - peeled, cored, and cut into small pieces, 1 star fruit, sliced crosswise",Jasmine Tea Fruit Salad,30 mins,,1 hr 10 mins,https://www.allrecipes.com/recipe/275300/jasmine-tea-fruit-salad/,"['water', 'tea', 'ginger', 'lime', 'sugar', 'papaya', 'mango', 'cantaloupe', 'pineapple']",veg,"['water', 'tea', 'ginger', 'lime', 'sugar', 'papaya', 'mango', 'cantaloupe', 'pineapple']"
157,,"1. Place the onion slices in a small bowl with the lime juice. The acid of the lime will mellow the flavor of the raw onion. Let stand for 10 minutes. 2. In a large bowl, combine the watermelon cubes, feta cheese, black olives, onions with the lime juice, and mint. Drizzle olive oil over it all, and toss to blend. Dig in and be prepared for a pleasant surprise!","¾ cup halved, thinly sliced red onion, 1 tablespoon fresh lime juice, 1 ½ quarts seeded, cubed watermelon, ¾ cup crumbled feta cheese, ½ cup pitted black olive halves, 1 cup chopped fresh mint, 2 tablespoons olive oil",Watermelon Summer Salad,30 mins,4.5,30 mins,https://www.allrecipes.com/recipe/74824/watermelon-summer-salad/,"['onion', 'lime', 'watermelon', 'feta', 'cheese', 'mint', 'oil']",veg,"['onion', 'lime', 'watermelon', 'feta', 'cheese', 'mint', 'oil']"
357,,"1. Break up boysenberries and sprinkle with sugar. Mix well. 2. Add whipped cream topping, sour cream, bananas, mini marshmallows, and chopped walnuts. Refrigerate until ready to serve. The fruit salad tastes best if the boysenberries are slightly thawed at serving time.","1 (10 ounce) package boysenberries, fresh or frozen, ½ cup white sugar, 16 ounces whipped cream topping (such as Cool Whip®), 1 pint sour cream, 3 medium bananas, sliced, ½ (10.5 ounce) package miniature marshmallows, 1 cup chopped walnuts",Easy Boysenberry Fruit Salad,20 mins,,20 mins,https://www.allrecipes.com/recipe/284108/easy-boysenberry-fruit-salad/,"['boysenberry', 'sugar', 'cream', 'cream', 'banana', 'marshmallow', 'walnut']",veg,"['boysenberry', 'sugar', 'cream', 'cream', 'banana', 'marshmallow', 'walnut']"
103,,1. Whisk butterscotch pudding mix into milk in a bowl until dissolved. 2. Stir whipped cream topping into pudding mixture. 3. Fold the candy bar pieces into the pudding mixture. 4. Fold the apples into the pudding mixture.,"1 (3.4 ounce) package instant butterscotch pudding mix, 1 cup milk, 1 (6 ounce) package whipped cream topping (such as Cool Whip®), 6 chocolate-coated caramel-peanut nougat candy bars (such as Snickers®), cut into bite-size pieces, 3 Granny Smith apples - peeled, cored, and cut into bite-size pieces",Apple Snicker Salad,20 mins,4.5,20 mins,https://www.allrecipes.com/recipe/221192/apple-snicker-salad/,"['butterscotch', 'milk', 'cream', 'candy', 'apple']",veg,"['butterscotch', 'milk', 'cream', 'candy', 'apple']"
